Family;ScientificName;Author;Collector;Longitude;Latitude;Elevation;Date;Location;Herbarium;ID;wfoMeta_scientificName;wfoMeta_family;wfoMeta_majorGroup;wfoMeta_wfoID;wfoMeta_rank;wfoMeta_status;wfoMeta_author;gbifOccurrenceCheck
Asteraceae;Emilia sonchifolia;NA;G.Murata L.3697575;102,383300000000;12,0000000000000;NA;1973-08-03;On sandy coast. Flowers pink.;LEIDEN;949;Emilia sonchifolia;Asteraceae;Angiosperm;wfo-0000017704;species;Accepted;(L.) DC.;TRUE
Linderniaceae;Lindernia crustacea;NA;G.Murata L.2805234;102,383300000000;12,0000000000000;NA;1973-08-03;On sandy coast. Flowers violet.;LEIDEN;950;Torenia crustacea;Linderniaceae;Angiosperm;wfo-0000458830;species;Accepted;(L.) Cham. & Schltdl.;TRUE
Rubiaceae;Spermacoce exilis;NA;G.Murata L.4407235;102,383300000000;12,0000000000000;NA;1973-08-03;On sandy coast. NA;LEIDEN;951;Spermacoce exilis;Rubiaceae;Angiosperm;wfo-0000312405;species;Accepted;(L.O.Williams) C.D.Adams;FALSE
Asteraceae;Vernonia cinerea;NA;G.Murata L.2426397;102,383300000000;12,0000000000000;NA;1973-08-03;On sandy coast. Flowers purple.;LEIDEN;952;Cyanthillium cinereum;Asteraceae;Angiosperm;wfo-0000051035;species;Accepted;(L.) H.Rob.;TRUE
Melastomataceae;Melastoma;NA;G.Murata L.2543829;102,383300000000;12,0000000000000;NA;1973-08-03;On sandy coast. NA;LEIDEN;953;Melastoma;Melastomataceae;Angiosperm;wfo-4000023619;genus;Accepted;L.;TRUE
Fabaceae;Dendrolobium umbellatum;NA;G.Murata L.1988605;102,383300000000;12,0000000000000;NA;1973-08-03;On sandy coast. NA;LEIDEN;954;Dendrolobium umbellatum;Fabaceae;Angiosperm;wfo-0000192057;species;Accepted;(L.) Benth.;TRUE
Rubiaceae;Spermacoce latifolia;NA;G.Murata L.4421269;102,383300000000;12,0000000000000;NA;1973-08-02;On sandy coast. NA;LEIDEN;955;Spermacoce latifolia;Rubiaceae;Angiosperm;wfo-0000312527;species;Accepted;Aubl.;TRUE
Cyperaceae;Cyperus javanicus;NA;G.Murata L.1380296;102,383300000000;12,0000000000000;NA;1973-08-02;On sandy coast. NA;LEIDEN;956;Cyperus javanicus;Cyperaceae;Angiosperm;wfo-0000375604;species;Accepted;Houtt.;TRUE
Convolvulaceae;Ipomoea mauritiana;NA;G.Murata L.2724946;102,383300000000;12,0000000000000;NA;1973-08-02;On sandy coast. NA;LEIDEN;957;Ipomoea mauritiana;Convolvulaceae;Angiosperm;wfo-0001298779;species;Accepted;Jacq.;TRUE
Polygalaceae;Salomonia cantoniensis;NA;G.Murata L.2164068;102,383300000000;12,0000000000000;NA;1973-08-02;On sandy coast. Flowers pink.;LEIDEN;958;Salomonia cantoniensis;Polygalaceae;Angiosperm;wfo-0001100626;species;Accepted;Lour.;TRUE
Asteraceae;Eleutheranthera ruderalis;NA;G.Murata L.3697744;102,383300000000;12,0000000000000;NA;1973-08-02;On sandy coast. NA;LEIDEN;959;Eleutheranthera ruderalis;Asteraceae;Angiosperm;wfo-0000076948;species;Accepted;(Sw.) Sch.Bip.;TRUE
Lauraceae;Cassytha filiformis;NA;G.Murata L.1791057;102,383300000000;12,0000000000000;NA;1973-08-02;On sandy coast. NA;LEIDEN;960;Cassytha filiformis;Lauraceae;Angiosperm;wfo-0000589782;species;Accepted;L.;TRUE
Malvaceae;Hibiscus tiliaceus;NA;G.Murata L.2366489;102,383300000000;12,0000000000000;NA;1973-08-02;On sandy coast. NA;LEIDEN;961;Hibiscus tilliaceus;Malvaceae;Angiosperm;wfo-0001077669;species;Accepted;L.;TRUE
Convolvulaceae;Ipomoea pes-caprae;NA;G.Murata L.2740251;102,383300000000;12,0000000000000;NA;1973-08-04;In mangrove forest. NA;LEIDEN;962;Ipomoea pes-caprae;Convolvulaceae;Angiosperm;wfo-0001296638;species;Accepted;(L.) R.Br.;TRUE
Polypodiaceae;Pyrrosia lanceolata;NA;G.Murata L.3594515;102,383300000000;12,0000000000000;NA;1973-08-04;In mangrove forest. NA;LEIDEN;963;Pyrrosia lanceolata;Polypodiaceae;Pteridophytes;wfo-0001108667;species;Unchecked;Farw.;TRUE
Lythraceae;Sonneratia alba;NA;G.Murata L.2483809;102,383300000000;12,0000000000000;NA;1973-08-04;In mangrove forest. NA;LEIDEN;964;Sonneratia alba;Lythraceae;Angiosperm;wfo-0001140430;species;Accepted;Sm.;TRUE
Araceae;Xanthosoma;NA;D.H.Nicolson L.1423237;102,383300000000;12,0000000000000;NA;1961-12-18;NA Rarely cultivated, herb with glaucous leaves and milky sap. Petiole to 1.15 m. Sheath to 60 cm. Posterior lobes denuded for 2 cm.;LEIDEN;965;Xanthosoma;Araceae;Angiosperm;wfo-4000040897;genus;Accepted;Schott;TRUE
Araceae;Alocasia macrorrhizos;NA;D.H.Nicolson L.1415204;102,383300000000;12,0000000000000;NA;1961-12-18;NA Occasional, large her. Leaves dark green, sap clear. Petiole 65 cm. Sheath 25 cm. Sterile.;LEIDEN;966;Alocasia macrorrhizos;Araceae;Angiosperm;wfo-0000949409;species;Accepted;(L.) G.Don;TRUE
Araceae;Alocasia macrorrhizos;NA;D.H.Nicolson L.1415213;102,383300000000;12,0000000000000;NA;1961-12-18;NA Stem erect, 100 x 10 cm. Petiole 1.25 m, reddish. Sheath 70 cm, outrolled. Anterior lobe 74 x 71 cm. Posterior lobe 36-39 cm. Sterile.;LEIDEN;967;Alocasia macrorrhizos;Araceae;Angiosperm;wfo-0000949409;species;Accepted;(L.) G.Don;TRUE
Araceae;Typhonium trilobatum;NA;D.H.Nicolson L.1423337;102,383300000000;12,0000000000000;NA;1961-12-18;NA Common weed. Corm 4-5 x 2-3 cm. Petiole striate, 25-35 cm. Sheath 6-10 cm. Anterior lobe 10-15 x 6-10 cm. Posterior lobe 9-16 cm. Sterile but reported to flower June-August.;LEIDEN;968;Typhonium trilobatum;Araceae;Angiosperm;wfo-0000328982;species;Accepted;(L.) Schott;TRUE
Araceae;Homalomena truncata;NA;D.H.Nicolson L.1421628;102,383300000000;12,0000000000000;NA;1961-12-18;"Among rocks near stream in disturbed forest. Locally frequent herb. Stems creeping. Petioles green to reddish, 7-23 cm. Sheath 3-5 cm. Blade 8-16 x 3-7 cm. Peduncle 4-5 cm, erect, solitary. Spathe 2 cm, apiculate, reddish. Spadix stipitate for 0.2 cm, 1.4 cm; female 0.2 cm with staminodia; male 1.2 cm, white.";LEIDEN;969;Homalomena truncata;Araceae;Angiosperm;wfo-0000214941;species;Accepted;Hook.f.;TRUE
Araceae;Aglaonema brevispathum;NA;D.H.Nicolson L.1415037;102,383300000000;12,0000000000000;NA;1961-12-18;NA Locally frequent herb. Rhizome creeping, to 0.6 cm thick. Petiole 13-21 cm. Sheath 0.5 cm. Blade not variegated, 11-15 x 4-5 cm. Sterile.;LEIDEN;970;Aglaonema brevispathum;Araceae;Angiosperm;wfo-0000915610;species;Accepted;Engl.;TRUE
Araceae;Aglaonema tenuipes;NA;D.H.Nicolson L.1414755;102,383300000000;12,0000000000000;NA;1961-12-18;Margin of stream just above rock line. Frequent herb. Stem erect to 1 m, to 2 cm thick. Petiole 13-17 cm. Sheath 6-7 cm, inrolled. Blade 20-25 x 7-9 cm. Peduncles solitary, to 8 cm. Spathe absent. Spadix stipitate for 0.7 cm. Fruits many, green.;LEIDEN;971;Aglaonema simplex;Araceae;Angiosperm;wfo-0000924583;species;Accepted;Blume;TRUE
Araceae;Scindapsus maclurei;NA;D.H.Nicolson L.1418305;102,383300000000;12,0000000000000;NA;1961-12-18;NA Occasional, heavy and low climber on trees and rocks. Stem 3.5 cm thick. Internode 1 cm. Petiole 30-60 cm. Sheath semipersistent, to geniculum. Blade coriaceous, 38-52 x 14-28 cm. Sterile.;LEIDEN;972;Scindapsus maclurei;Araceae;Angiosperm;wfo-0000307261;species;Accepted;(Merr.) Merr. & F.P.Metcalf;TRUE
Araceae;Colocasia esculenta;NA;D.H.Nicolson L.1415775;102,383300000000;12,0000000000000;NA;1961-12-18;"NA Stem underground, to 5 cm thick. Petiole green (or purple), 60-90 cm. Sheath 25-35 cm, persistent, erect. Anterior lobe 18-20 x 20-35 cm. Peduncle 50 cm. Spathe 41 cm; lower green, 6 cm; upper yellow, 35 cm. Spadix shortly stipitate, 14 cm; female 4 cm, green with scatterd white staminodia; interstice yellow, 2.5 cm; male 7.5 cm, cream; appendix 6 cm, cream.";LEIDEN;973;Colocasia esculenta;Araceae;Angiosperm;wfo-0000917419;species;Accepted;(L.) Schott;TRUE
Araceae;Scindapsus maclurei;NA;D.H.Nicolson L.1418306;102,383300000000;12,0000000000000;NA;1961-12-19;NA Occasional medium to high climber. Stem 5 cm thick. Petioles overlapping, full of ants, 30-60 cm. Sheath semipersistent, to geniculum. Peduncle 6-7 cm. Spathe 28 cm, soon deciduous. Spadix sessile 22-28 x 3.5 cm, turning orange when ripe. Pistil with 1 seed. Stigma vertically oriented.;LEIDEN;974;Scindapsus maclurei;Araceae;Angiosperm;wfo-0000307261;species;Accepted;(Merr.) Merr. & F.P.Metcalf;TRUE
Araceae;Rhaphidophora montana;NA;D.H.Nicolson L.1422357;102,383300000000;12,0000000000000;NA;1961-12-19;Disturbed forest, along stream. Occasional to rare, medium climber. Stem more or less flattened, 1 cm thick. Internodes 2-3 cm. Petiole geniculate, 4-7 cm. Sheath deciduous, to leaf base. Blade 9-27 x 3-5 cm. Sterile.;LEIDEN;975;Rhaphidophora montana;Araceae;Angiosperm;wfo-0000296029;species;Accepted;Schott;TRUE
Araceae;Anadendrum microstachyum;NA;D.H.Nicolson L.1409649;102,383300000000;12,0000000000000;NA;1961-12-19;Disturbed forest, near stream. Locally frequent, low climber. Stem to 0.5 cm thick. Internodes 2-3 cm. Petiole geniculate, 5-7 cm. Sheath deciduous, 3-5 cm. Blade 9-15 x 3-5 cm. Peduncle 5-8 cm. Spathe deciduous, 3 cm, greenish white. Spadix stipitate to 0.5-1 cm, 2 x 0.5 cm.;LEIDEN;976;Anadendrum microstachyum;Araceae;Angiosperm;wfo-0000969263;species;Accepted;(de Vriese & Miq.) Backer & Alderw.;TRUE
Araceae;Aglaonema brevispathum;NA;D.H.Nicolson L.1415036;102,383300000000;12,0000000000000;NA;1961-12-19;Disturbed forest, near stream. Locally abundant herb. Stem creeping below ground. Leaves 2-3 per shoot. Petiole 12-25 cm. Sheath 1 cm. Blade green, 14-18 x 5-7 cm. Peduncle 12-15 cm, solitary. Spathe gone. Berries bright red, 1.5 x 1 cm.;LEIDEN;977;Aglaonema brevispathum;Araceae;Angiosperm;wfo-0000915610;species;Accepted;Engl.;TRUE
Araceae;Aglaonema brevispathum;NA;D.H.Nicolson L.1415038;102,383300000000;12,0000000000000;NA;1961-12-19;Disturbed forest, near stream. Locally abundant variegated herb mixed with non-variegated form (Nicolson 1623). Stem creeping below ground. Petiole erect, 14-24 cm. Sheath 1 cm. Blade 17-20 x 6-8 cm. Sterile.;LEIDEN;978;Aglaonema brevispathum;Araceae;Angiosperm;wfo-0000915610;species;Accepted;Engl.;TRUE
Araceae;Aglaonema tenuipes;NA;D.H.Nicolson L.1414758;102,383300000000;12,0000000000000;NA;1961-12-19;"Alluvium above floodline in disturbed forest. Frequent herb. Stem erect to 0.5 m, 1.5 cm thick. Petiole 10-15 cm. Sheath persistent, 5-8 cm, inrolled, slightly prolonged on one side. Blade 20-25 x 8-15 cm. Peduncle 6 cm. Spathe gone. Spadix stipitate for 0.5 cm; female with many green fruits.";LEIDEN;979;Aglaonema simplex;Araceae;Angiosperm;wfo-0000924583;species;Accepted;Blume;TRUE
Araceae;Alocasia longiloba;NA;D.H.Nicolson L.1415320;102,383300000000;12,0000000000000;NA;1961-12-19;"Dried-up streambed bordering rubber plantation. Occasional to frequent. Stem decumbent, to 2.5 cm thick. Petioles to 75 cm. Sheath to 5 cm. Ant. lobe 15-30 x 10-20 cm. Post. lobe 10-20 cm, fused for 1-3 cm; fusion greatest in juvenile leaves. Peduncles 3 at node, 25-30 cm. Spathe 17 cm; upper withering 12.5 cm. Spadix stipitate for 0.5 cm, 11 cm; female 2 cm, green with 3-4-lobes tigma; interstice of 1 cm of yllow pistillodia and 1.5 cm of orange synandrodia; male white, 2.5 cm; appendix white, 5 cm. Berries red, 1-3 seeded.";LEIDEN;980;Alocasia longiloba;Araceae;Angiosperm;wfo-0000949355;species;Accepted;Miq.;TRUE
Araceae;Pothos scandens;NA;D.H.Nicolson L.1417824;102,383300000000;12,0000000000000;NA;1961-12-20;On coconut trres in coconut plantation. Occasional, medium climber. Stem to 0.6 cm. Petiole 7-122 x 0.8-1.5 cm. Blade 6-9.5 x 0.7-2.2 cm. Peduncles 1 cm. Stipe 1 cm. Spadix young, spheroidal.;LEIDEN;981;Pothos scandens;Araceae;Angiosperm;wfo-0000281440;species;Accepted;L.;TRUE
Araceae;Alocasia acuminata;NA;D.H.Nicolson L.1415461;102,383300000000;12,0000000000000;NA;1961-12-20;Disturbed forest and river side. Rare herb. Stem decumbent, 2.5 cm thick. Petiole 30-35 cm. Sheath 8-13 cm. Ant. lobe 10-12 x 7-13 cm. Post. lobe 6-10 cm, fused for 2-3 cm, divergent at an acute angle. Sterile.;LEIDEN;982;Alocasia acuminata;Araceae;Angiosperm;wfo-0000948440;species;Accepted;Schott;TRUE
Araceae;Scindapsus hederaceus;NA;D.H.Nicolson L.1418365;102,383300000000;12,0000000000000;NA;1961-12-20;Primary lowland rainforest. Stem to 0.5 cm thick. Petiole pulvinate, 6-12 cm. Sheath scarcely differentiated, persistent to leaf base. Blade 11-17 x 2.5-4 cm. Peduncle 6-7 cm. Spathe green, 5 cm, caducous. Spadix 2.5-3 x 1 cm. Stigmas vertical.;LEIDEN;983;Scindapsus hederaceus;Araceae;Angiosperm;wfo-0000307248;species;Accepted;Schott;TRUE
Araceae;Aglaonema brevispathum;NA;D.H.Nicolson L.1415035;102,383300000000;12,0000000000000;NA;1961-12-20;Primary forest. Abundant herb. Stem creeping, 0.5 cm thick. Petiole 15-33 (av. 20) cm. Sheaht 1 cm. Blade 12-22 x 5-7 cm. Peduncle 15 cm. Berry bright red. Seed 1, 1 cm long.;LEIDEN;984;Aglaonema brevispathum;Araceae;Angiosperm;wfo-0000915610;species;Accepted;Engl.;TRUE
Sapotaceae;Palaquium obovatum;NA;S.Nilkosol L.2660042;102,383300000000;12,0000000000000;NA;1947-10-29;On the hill. Tree.;LEIDEN;985;Palaquium obovatum;Sapotaceae;Angiosperm;wfo-0000262633;species;Accepted;Engl.;TRUE
Cucurbitaceae;Siraitia siamensis;NA;P.Phonsena L.2987915;102,383300000000;12,0000000000000;NA;2004-04-29;Evergreen forest along the road. Climber 10 m, flowers (male) yellow.;LEIDEN;986;Siraitia siamensis;Cucurbitaceae;Angiosperm;wfo-0001219141;species;Accepted;(Craib) C.Jeffrey ex S.Q.Zhong & D.Fang;TRUE
Myrtaceae;Syzygium gratum;NA;N.B.Rabil L.2530294;102,383300000000;12,0000000000000;NA;1925-06-05;NA Tree.;LEIDEN;987;Syzygium antisepticum;Myrtaceae;Angiosperm;wfo-0000318248;species;Accepted;(Blume) Merr. & L.M.Perry;TRUE
Orchidaceae;Apostasia wallichii;NA;N.B.Rabil L.1534441;102,383300000000;12,0000000000000;NA;1925-06-05;NA NA;LEIDEN;988;Apostasia wallichii;Orchidaceae;Angiosperm;wfo-0000250068;species;Accepted;R.Br.;TRUE
Euphorbiaceae;Macaranga denticulata;NA;N.B.Rabil L.2241451;102,383300000000;12,0000000000000;NA;1925-06-09;Growing by the way. Tree 5 m high.;LEIDEN;989;Macaranga denticulata;Euphorbiaceae;Angiosperm;wfo-0000231917;species;Accepted;Müll.Arg.;TRUE
Dioscoreaceae;Tacca leontopetaloides;NA;N.B.Rabil L.1464667;102,383300000000;12,0000000000000;NA;1925-06-09;Growing by sea shore. NA;LEIDEN;990;Tacca leontopetaloides;Dioscoreaceae;Angiosperm;wfo-0000567798;species;Accepted;(L.) Kuntze;TRUE
Myrtaceae;Syzygium siamense;NA;B.Sangkhachand L.2524402;102,383300000000;12,0000000000000;NA;1955-03-16;By stream in evergreen forest. Tree, common. Flowers green.;LEIDEN;991;Syzygium siamense;Myrtaceae;Angiosperm;wfo-0000319421;species;Accepted;(Craib) Chantar. & J.Parn.;TRUE
Phyllanthaceae;Aporosa planchoniana;NA;B.Sangkhachand L.2195632;102,383300000000;12,0000000000000;NA;1955-02-18;By stream in evergreen forest Shrub 4 m tall, common. Flowers white.;LEIDEN;992;Aporosa planchoniana;Phyllanthaceae;Angiosperm;wfo-0001228727;species;Accepted;Baill. ex Müll.Arg.;TRUE
Moraceae;Ficus consociata;NA;B.Sangkhachand L.1600806;102,383300000000;12,0000000000000;NA;1955-02-24;Evergreen jungle. Tree 7 m tall, scattered. Fruits globose, yellow. Bark smooth, brown, cut with white latex.;LEIDEN;993;Ficus consociata;Moraceae;Angiosperm;wfo-0000687905;species;Accepted;Blume;TRUE
Malvaceae;Pterospermum;NA;B.Sangkhachand L.2378013;102,383300000000;12,0000000000000;NA;1955-02-25;"Evergreen forest. Tree 15 m tall, 80 cm girth; scattered. Flowers white, scented.";LEIDEN;994;Pterospermum;Malvaceae;Angiosperm;wfo-4000032030;genus;Accepted;Schreb.;TRUE
Apocynaceae;Cerbera manghas;NA;B.Sangkhachand L.2701508;102,383300000000;12,0000000000000;NA;1955-02-25;"By sea side. Tree 9 m tall, 75 cm girth; scattered. Flowers white, scented.";LEIDEN;995;Cerbera manghas;Apocynaceae;Angiosperm;wfo-0000834469;species;Accepted;L.;TRUE
Fabaceae;Intsia bakeri;NA;B.Sangkhachand L.1936248;102,383300000000;12,0000000000000;NA;1955-02-25;Evergreen forest, near sea. Tree 9 m tall, 50 cm girth, common. Pods brown.;LEIDEN;996;Intsia palembanica;Fabaceae;Angiosperm;wfo-0000185543;species;Accepted;Miq.;TRUE
Euphorbiaceae;Macaranga denticulata;NA;B.Sangkhachand L.2241428;102,383300000000;12,0000000000000;NA;1955-03-09;Evergreen forest along edge of hill slope. Tree 7 m tall, 55 cm girth. Flowers yellow, slightly scented. Bark pinkish brown, cut pink with yellow sap, 1 cm thick.;LEIDEN;997;Macaranga denticulata;Euphorbiaceae;Angiosperm;wfo-0000231917;species;Accepted;Müll.Arg.;TRUE
Apocynaceae;Willughbeia edulis;NA;B.Sangkhachand L.2720286;102,383300000000;12,0000000000000;NA;1955-03-16;Covered trees in evergreen forest. Liane. Flowers yellowish, scented.;LEIDEN;998;Willughbeia edulis;Apocynaceae;Angiosperm;wfo-0000334372;species;Accepted;Roxb.;TRUE
Fabaceae;Dalbergia velutina;NA;B.Sangkhachand L.1989199;102,383300000000;12,0000000000000;NA;1955-03-19;Common in evergreen forest, covered trees. Liana. Pods green.;LEIDEN;999;Dalbergia velutina;Fabaceae;Angiosperm;wfo-0000200011;species;Accepted;Benth.;TRUE
Dilleniaceae;Tetracera loureiri;NA;B.Sangkhachand L.2387952;102,383300000000;12,0000000000000;NA;1955-01-04;Deciduous forest. Extensive scandent shrub, common. Usually sending up shoots above the crown of trees. Flowers yellowish, scented. Stem with latex.;LEIDEN;1000;Tetracera loureiri;Dilleniaceae;Angiosperm;wfo-0001267142;species;Accepted;(Finet & Gagnep.) Pierre ex W.G.Craib;TRUE
Rosaceae;Rubus rugosus;NA;B.Sangkhachand L.1913237;102,383300000000;12,0000000000000;NA;1955-05-15;Evergren forest. Climber. Flowers white, scented.;LEIDEN;1001;Rubus rugosus;Rosaceae;Angiosperm;wfo-0000983438;species;Accepted;Sm.;FALSE
Fabaceae;Peltophorum dasyrachis;NA;B.Sangkhachand L.2043072;102,383300000000;12,0000000000000;NA;1955-04-01;"Deciduous forest. Tree 9 m tall, 40 cm girth, common. Flowers yellow, scented. Bark greyish, smooth; under bark green, cut pink, 0.5 cm thick.";LEIDEN;1002;Peltophorum dasyrachis;Fabaceae;Angiosperm;wfo-0000199417;species;Accepted;(Miq.) Kurz;TRUE
Fabaceae;Dalbergia;NA;B.Sangkhachand L.1955012;102,383300000000;12,0000000000000;NA;1955-06-09;Open forest. Climber-tree. Flowers white.;LEIDEN;1003;Dalbergia;Fabaceae;Angiosperm;wfo-4000010678;genus;Accepted;L.f.;TRUE
Malvaceae;Hibiscus tiliaceus;NA;B.Sangkhachand L.2366496;102,383300000000;12,0000000000000;NA;1955-06-20;"Tidal forest along the bearch. Tree 9 m tall, 50 cm girth; common. Flowers yellow, slightly scented. Bark pinkish brown, smooth; cut pink with brown streaking, 1 cm thick.";LEIDEN;1004;Hibiscus tilliaceus;Malvaceae;Angiosperm;wfo-0001077669;species;Accepted;L.;TRUE
Bignoniaceae;Dolichandrone spathacea;NA;B.Sangkhachand L.2814490;102,383300000000;12,0000000000000;NA;1955-08-07;"Evergreen forest by the sea. Tree 10 m tall, 60 cm girth; common. Flowers white, scented. Fruits green capsules. Bark brown, scaly ridged, cut brownish orange.";LEIDEN;1005;Dolichandrone spathacea;Bignoniaceae;Angiosperm;wfo-0001214893;species;Accepted;(L.f.) Baillon ex Schumann;TRUE
Moraceae;Ficus hirta;NA;B.Sangkhachand L.1608140;102,383300000000;12,0000000000000;NA;1955-08-13;Along edge of evergreen forest. Shrub 1 m tall, common. Fruits globose, green, ripe red.;LEIDEN;1006;Ficus simplicissima;Moraceae;Angiosperm;wfo-0000690331;species;Accepted;Lour.;TRUE
Loganiaceae;Strychnos axillaris;NA;J.Schmidt L  0005213;NA;NA;NA;1900-03-08;Klippe i. Skoven. Lian.;LEIDEN;1007;Strychnos axillaris;Loganiaceae;Angiosperm;wfo-0001074221;species;Accepted;Colebr.;TRUE
Ranunculaceae;Naravelia laurifolia;NA;T.Smitinand L.1729546;102,383300000000;12,0000000000000;NA;1955-02-16;"On tree by stream. Strong climber, 20 m long; fruits grey.";LEIDEN;1008;Naravelia laurifolia;Ranunculaceae;Angiosperm;wfo-0000380524;species;Unchecked;Wall.;TRUE
Pteridophyta;Selenodesmium obscurum;NA;T.Smitinand L.3606146;102,383300000000;12,0000000000000;NA;1955-02-16;"Common on sandy bank of stream, under shade. Terrestrial fern; rhizome raised; frond dark green; sori greenish.";LEIDEN;1009;Trichomanes obscurum;Hymenophyllaceae;Pteridophytes;wfo-0001116571;species;Accepted;Blume;TRUE
Araceae;Aglaonema tenuipes;NA;T.Smitinand L.1414754;102,383300000000;12,0000000000000;NA;1955-02-16;"Common in evergreen forest. Herbaceous low shrub c. 50 cm tall; flowers white.";LEIDEN;1010;Aglaonema simplex;Araceae;Angiosperm;wfo-0000924583;species;Accepted;Blume;TRUE
Cyperaceae;Scleria terrestris;NA;T.Smitinand L.1398882;102,383300000000;12,0000000000000;NA;1955-02-16;"Common by stream on sandy bank. Sedge, loosely tufted; flower whitish.";LEIDEN;1011;Scleria terrestris;Cyperaceae;Angiosperm;wfo-0000553091;species;Accepted;(L.) Fassett;TRUE
Lygodiaceae;Lygodium flexuosum;NA;T.Smitinand L.3575515;102,383300000000;12,0000000000000;NA;1955-02-17;"Common on bushes in scrub along beach. Twining fern; sori brown.";LEIDEN;1012;Lygodium flexuosum;Lygodiaceae;Pteridophytes;wfo-0001115286;species;Accepted;(L.) Sw.;TRUE
Rubiaceae;Ixora;NA;T.Smitinand L.2925040;102,383300000000;12,0000000000000;NA;1955-02-19;Scattered in scrub by sea. Shrub, erect, 1 m tall. Flowers salmon red.;LEIDEN;1013;Ixora;Rubiaceae;Angiosperm;wfo-4000019411;genus;Accepted;L.;TRUE
Apocynaceae;Hoya verticillata;NA;T.Smitinand L.2718320;102,383300000000;12,0000000000000;NA;1955-02-19;Common on tree by sea. Epiphytic plant. Flowers cream, scented.;LEIDEN;1014;Hoya verticillata;Apocynaceae;Angiosperm;wfo-0001102114;species;Accepted;(Vahl) G.Don;TRUE
Cyperaceae;Fimbristylis pauciflora;NA;T.Smitinand L.1392746;102,383300000000;12,0000000000000;NA;1955-02-24;"Common n rock. Tufted sedge; flowers white.";LEIDEN;1015;Fimbristylis pauciflora;Cyperaceae;Angiosperm;wfo-0000422538;species;Accepted;R.Br.;TRUE
Araceae;Pseudodracontium;NA;T.Smitinand L.1422186;102,383300000000;12,0000000000000;NA;1959-04-03;Common on rocks by stream. Tuberous herb. Flowers white. Spathe greenish. Stem pinkish.;LEIDEN;1016;Amorphophallus;Araceae;Angiosperm;wfo-4000001656;genus;Accepted;Blume ex Decne.;TRUE
